application_id,job_id,candidate_id,selected,match_score,application_date
APP0156891,JOB0089939,CAND0048355,0,0.41,2025-02-27
APP0197635,JOB0113317,CAND0182683,0,0.26,2025-09-17
APP0160358,JOB0122967,CAND0026038,0,0.38,2025-10-15
APP0118131,JOB0070891,CAND0107552,1,0.35,2025-08-11
APP0142896,JOB0080897,CAND0184630,0,0.39,2025-06-16
APP0166023,JOB0001350,CAND0123116,0,0.35,2026-01-20
APP0014515,JOB0011672,CAND0036262,0,0.34,2025-09-10
APP0029084,JOB0003182,CAND0041524,0,0.29,2025-10-23
APP0135623,JOB0010269,CAND0138558,0,0.66,2025-05-27
APP0013753,JOB0110500,CAND0138724,0,0.35,2025-08-23
APP0038474,JOB0093039,CAND0000338,0,0.32,2025-09-24
APP0033424,JOB0044980,CAND0116384,0,0.46,2025-04-29
APP0063763,JOB0012509,CAND0122611,0,0.223,2025-12-12
APP0031702,JOB0067740,CAND0184542,0,0.265,2025-10-28
APP0169310,JOB0026372,CAND0179805,0,0.245,2025-04-07
APP0157774,JOB0059401,CAND0041243,1,0.41,2025-12-14
APP0085115,JOB0074629,CAND0071730,0,0.253,2025-02-16
APP0156133,JOB0097341,CAND0194881,0,0.14,2025-06-13
APP0018539,JOB0008824,CAND0189169,0,0.482,2025-11-22
APP0107424,JOB0147047,CAND0073046,0,0.14,2025-03-01
APP0054557,JOB0147210,CAND0041877,0,0.14,2025-03-06
APP0141969,JOB0051714,CAND0145044,1,0.14,2026-01-04
APP0000043,JOB0135860,CAND0122061,0,0.44,2025-08-03
APP0168185,JOB0024933,CAND0003429,0,0.196,2025-09-17
APP0160576,JOB0063262,CAND0076799,0,0.2,2026-01-30
APP0176841,JOB0023213,CAND0012846,0,0.14,2025-09-26
APP0085244,JOB0080178,CAND0188866,1,0.44,2025-05-07
APP0174333,JOB0014661,CAND0187449,0,0.223,2025-04-05
APP0049107,JOB0060972,CAND0017420,1,0.14,2026-02-06
APP0010641,JOB0046510,CAND0078538,0,0.29,2025-05-02
APP0084526,JOB0021601,CAND0054367,0,0.14,2025-06-12
APP0056176,JOB0089423,CAND0159701,1,0.46,2025-08-05
APP0030812,JOB0132318,CAND0103734,0,0.223,2025-09-21
APP0090857,JOB0138915,CAND0145877,0,0.301,2025-03-25
APP0180508,JOB0047114,CAND0179609,0,0.61,2025-06-10
APP0103159,JOB0143756,CAND0126321,0,0.44,2025-03-08
APP0040088,JOB0138463,CAND0080318,1,0.456,2025-03-04
APP0047455,JOB0011247,CAND0101198,1,0.29,2025-08-20
APP0172247,JOB0092434,CAND0074672,1,0.32,2025-12-03
APP0155211,JOB0114699,CAND0038013,0,0.14,2025-02-07
APP0125731,JOB0114407,CAND0176301,0,0.451,2025-08-30
APP0047585,JOB0141040,CAND0010717,1,0.14,2025-12-21
APP0029128,JOB0076642,CAND0189276,0,0.302,2025-12-17
APP0102577,JOB0125957,CAND0034796,0,0.502,2025-12-23
APP0112804,JOB0023233,CAND0026042,0,0.2,2025-04-15
APP0192388,JOB0028911,CAND0154202,0,0.26,2025-08-17
APP0137328,JOB0128141,CAND0063938,0,0.32,2025-10-03
APP0011874,JOB0019806,CAND0004333,1,0.562,2025-07-19
APP0071750,JOB0036610,CAND0009776,1,0.493,2025-05-05
APP0107439,JOB0032117,CAND0144533,0,0.35,2025-04-02
APP0083811,JOB0082262,CAND0005764,0,0.32,2025-10-15
APP0035228,JOB0034540,CAND0104370,0,0.23,2025-11-23
APP0116839,JOB0136707,CAND0005941,0,0.17,2025-02-09
APP0082979,JOB0111589,CAND0073508,1,0.44,2025-12-01
APP0147418,JOB0127838,CAND0133887,0,0.14,2025-03-20
APP0142032,JOB0024472,CAND0100482,0,0.373,2025-06-23
APP0182244,JOB0119423,CAND0052679,1,0.44,2025-05-31
APP0006257,JOB0111414,CAND0066657,0,0.38,2025-05-19
APP0016332,JOB0040799,CAND0098019,0,0.38,2025-02-11
APP0008791,JOB0038415,CAND0065682,0,0.14,2025-05-25
APP0074250,JOB0132806,CAND0118445,0,0.29,2025-08-23
APP0146202,JOB0079119,CAND0042417,0,0.32,2025-05-10
APP0056206,JOB0021843,CAND0040584,0,0.38,2025-08-25
APP0085485,JOB0037068,CAND0078133,0,0.2,2025-07-31
APP0050279,JOB0027521,CAND0073221,1,0.34,2026-01-04
APP0061138,JOB0137672,CAND0037477,0,0.283,2025-10-09
APP0121762,JOB0047944,CAND0091700,0,0.29,2025-07-22
APP0169125,JOB0061034,CAND0017519,0,0.23,2025-08-03
APP0174476,JOB0051368,CAND0190561,1,0.14,2025-05-08
APP0026333,JOB0033546,CAND0175653,1,0.38,2025-07-04
APP0138566,JOB0002922,CAND0105269,0,0.44,2025-08-27
APP0076189,JOB0091155,CAND0162643,0,0.35,2026-01-17
APP0033043,JOB0040576,CAND0070716,0,0.292,2025-03-18
APP0132091,JOB0126616,CAND0045784,0,0.14,2025-06-02
APP0098616,JOB0056263,CAND0000042,0,0.44,2025-05-30
APP0078699,JOB0064733,CAND0037263,0,0.23,2025-07-20
APP0076779,JOB0121774,CAND0046651,0,0.42,2026-01-05
APP0042700,JOB0039016,CAND0150904,1,0.594,2025-05-02
APP0097513,JOB0079146,CAND0148451,0,0.223,2025-02-13
APP0147434,JOB0003376,CAND0109899,1,0.14,2025-07-24
APP0090286,JOB0079257,CAND0051190,0,0.35,2026-01-22
APP0072936,JOB0123349,CAND0191125,0,0.61,2025-10-13
APP0191837,JOB0149713,CAND0051615,0,0.29,2025-08-02
APP0145430,JOB0122200,CAND0062907,1,0.553,2025-03-12
APP0199329,JOB0026877,CAND0059552,1,0.14,2025-10-23
APP0041805,JOB0144641,CAND0060128,0,0.223,2025-04-05
APP0166285,JOB0017673,CAND0151264,0,0.41,2025-08-14
APP0131533,JOB0123694,CAND0157405,0,0.38,2025-06-11
APP0183254,JOB0064238,CAND0106975,1,0.211,2025-12-17
APP0061960,JOB0137439,CAND0126650,0,0.32,2026-01-17
APP0191823,JOB0052735,CAND0120474,0,0.29,2025-09-11
APP0048432,JOB0031068,CAND0017899,0,0.367,2025-03-13
APP0131654,JOB0045184,CAND0038410,1,0.211,2025-02-09
APP0042063,JOB0025618,CAND0020528,0,0.17,2025-04-20
APP0178541,JOB0067099,CAND0048289,0,0.14,2025-12-23
APP0192360,JOB0104785,CAND0049603,0,0.41,2025-04-07
APP0193181,JOB0073027,CAND0141653,0,0.41,2025-05-30
APP0069462,JOB0147556,CAND0194518,0,0.328,2025-05-31
APP0107185,JOB0097346,CAND0073210,1,0.38,2025-02-20
APP0112235,JOB0071411,CAND0138267,0,0.63,2025-12-11
APP0064194,JOB0016762,CAND0161804,0,0.32,2025-11-09
APP0142669,JOB0116192,CAND0152466,0,0.17,2025-10-04
APP0023679,JOB0065122,CAND0137910,0,0.24,2025-10-16
APP0087666,JOB0077444,CAND0025432,0,0.41,2025-10-29
APP0134660,JOB0023512,CAND0187712,0,0.44,2025-06-27
APP0132173,JOB0118245,CAND0048481,1,0.29,2026-01-19
APP0063123,JOB0051837,CAND0081714,0,0.26,2025-03-09
APP0112609,JOB0100443,CAND0053872,1,0.26,2025-10-29
APP0047488,JOB0084560,CAND0057565,1,0.24,2025-05-12
APP0054803,JOB0135648,CAND0130606,1,0.14,2025-08-11
APP0180402,JOB0098930,CAND0125234,1,0.44,2025-08-09
APP0186367,JOB0021659,CAND0039828,0,0.466,2025-11-02
APP0025476,JOB0051217,CAND0024053,1,0.69,2025-10-01
APP0048891,JOB0077511,CAND0173309,1,0.453,2025-02-17
APP0008170,JOB0148113,CAND0172908,0,0.331,2025-12-04
APP0150352,JOB0142639,CAND0128580,1,0.41,2025-10-22
APP0197078,JOB0119910,CAND0139932,0,0.14,2025-07-04
APP0012663,JOB0109789,CAND0079817,1,0.392,2025-10-19
APP0121460,JOB0067916,CAND0108265,1,0.38,2025-04-22
APP0108329,JOB0005542,CAND0077644,0,0.14,2025-09-25
APP0025215,JOB0061444,CAND0045873,1,0.35,2025-02-09
APP0178936,JOB0110211,CAND0168556,0,0.307,2026-01-15
APP0071504,JOB0122329,CAND0153990,0,0.35,2025-10-31
APP0086559,JOB0038316,CAND0105095,0,0.48,2025-05-18
APP0036865,JOB0050511,CAND0072936,1,0.41,2025-04-07
APP0162246,JOB0035189,CAND0100286,0,0.14,2025-08-09
APP0178673,JOB0117661,CAND0137526,0,0.17,2025-02-25
APP0167828,JOB0077404,CAND0084430,0,0.14,2025-04-06
APP0032343,JOB0072431,CAND0156227,0,0.41,2025-12-02
APP0169285,JOB0034703,CAND0163841,0,0.38,2025-08-05
APP0056273,JOB0084415,CAND0052879,0,0.37,2025-07-29
APP0011970,JOB0101401,CAND0072705,0,0.44,2025-12-28
APP0088155,JOB0076648,CAND0080056,1,0.43,2025-02-08
APP0147400,JOB0031050,CAND0139428,0,0.35,2025-04-07
APP0146447,JOB0050772,CAND0151395,0,0.14,2025-04-11
APP0152927,JOB0072856,CAND0105387,0,0.29,2025-05-10
APP0018527,JOB0016934,CAND0125894,0,0.2,2025-08-03
APP0142998,JOB0133598,CAND0169733,0,0.14,2025-03-27
APP0174165,JOB0093276,CAND0104136,1,0.38,2025-12-15
APP0073539,JOB0042868,CAND0033570,0,0.14,2025-11-20
APP0194961,JOB0133468,CAND0027703,1,0.475,2026-01-02
APP0037588,JOB0008724,CAND0067800,1,0.51,2025-04-17
APP0094277,JOB0023832,CAND0082461,0,0.14,2025-10-09
APP0098414,JOB0067135,CAND0038582,1,0.41,2025-07-15
APP0083604,JOB0044747,CAND0098156,0,0.223,2025-04-05
APP0013243,JOB0018825,CAND0169510,0,0.29,2025-06-07
APP0080116,JOB0097775,CAND0192916,0,0.26,2025-09-17
APP0188351,JOB0100733,CAND0028496,0,0.14,2025-10-28
APP0161656,JOB0020060,CAND0138679,0,0.34,2025-02-07
APP0134187,JOB0015889,CAND0103042,1,0.32,2025-12-03
APP0006562,JOB0051066,CAND0111124,0,0.14,2025-10-03
APP0190486,JOB0051129,CAND0118175,1,0.14,2025-12-18
APP0187637,JOB0051175,CAND0079371,0,0.185,2025-11-25
APP0115495,JOB0059539,CAND0106188,1,0.32,2025-04-26
APP0061625,JOB0098386,CAND0073485,1,0.41,2025-06-04
APP0083917,JOB0095455,CAND0150804,0,0.17,2026-01-29
APP0057734,JOB0057137,CAND0078085,1,0.42,2025-07-26
APP0022441,JOB0025888,CAND0001269,1,0.26,2026-01-31
APP0122276,JOB0009772,CAND0077570,1,0.41,2025-02-19
APP0118282,JOB0019527,CAND0136507,0,0.14,2026-01-24
APP0117681,JOB0083983,CAND0056216,0,0.23,2026-01-01
APP0007321,JOB0106673,CAND0046098,0,0.41,2025-07-02
APP0052425,JOB0105971,CAND0118465,0,0.29,2025-06-02
APP0188649,JOB0046785,CAND0109578,0,0.23,2025-06-05
APP0174913,JOB0120051,CAND0189161,0,0.202,2025-12-09
APP0047927,JOB0005426,CAND0175063,0,0.14,2025-10-23
APP0144593,JOB0110005,CAND0077314,0,0.48,2025-03-14
APP0073984,JOB0005361,CAND0077985,0,0.41,2025-05-28
APP0102287,JOB0135028,CAND0035851,1,0.47,2025-05-07
APP0052075,JOB0030056,CAND0107281,1,0.382,2025-02-26
APP0177586,JOB0025975,CAND0138029,1,0.34,2025-05-09
APP0036416,JOB0016239,CAND0001307,0,0.382,2025-11-14
APP0188816,JOB0052490,CAND0084196,1,0.23,2025-06-26
APP0077772,JOB0128958,CAND0191943,1,0.32,2025-05-08
APP0040653,JOB0126916,CAND0172335,1,0.32,2025-03-24
APP0114241,JOB0035910,CAND0176411,0,0.38,2026-01-16
APP0151179,JOB0036552,CAND0126238,1,0.41,2025-05-29
APP0153339,JOB0084155,CAND0070934,0,0.32,2025-10-23
APP0178349,JOB0003299,CAND0185245,0,0.223,2025-07-12
APP0133556,JOB0144086,CAND0055679,1,0.65,2025-02-27
APP0033880,JOB0110139,CAND0170300,1,0.32,2025-12-13
APP0102814,JOB0071593,CAND0027621,0,0.14,2025-04-27
APP0029359,JOB0107531,CAND0092672,0,0.38,2025-06-30
APP0072389,JOB0064626,CAND0009732,0,0.648,2025-05-05
APP0005658,JOB0118462,CAND0100736,0,0.14,2025-04-15
APP0196205,JOB0078303,CAND0130541,0,0.14,2026-01-15
APP0052998,JOB0128436,CAND0161049,0,0.44,2025-11-25
APP0158742,JOB0079097,CAND0050814,0,0.442,2025-10-02
APP0059726,JOB0053318,CAND0078757,1,0.35,2025-04-10
APP0193644,JOB0109959,CAND0149221,0,0.14,2025-04-03
APP0147304,JOB0143012,CAND0004430,0,0.32,2025-12-26
APP0079088,JOB0083545,CAND0065209,0,0.41,2025-05-31
APP0017472,JOB0003745,CAND0165288,0,0.54,2025-11-07
APP0122391,JOB0065080,CAND0044955,1,0.35,2026-01-26
APP0016340,JOB0007020,CAND0137900,0,0.647,2025-11-07
APP0161611,JOB0147562,CAND0151678,0,0.23,2025-11-14
APP0051582,JOB0078022,CAND0002536,1,0.38,2025-12-18
APP0080836,JOB0095128,CAND0094506,0,0.38,2025-10-05
APP0004692,JOB0047774,CAND0044452,0,0.535,2025-05-16
APP0121699,JOB0098937,CAND0118613,0,0.51,2025-07-04
APP0053292,JOB0100039,CAND0053321,0,0.14,2026-02-03
APP0167988,JOB0040593,CAND0129251,1,0.17,2025-09-21
APP0052889,JOB0096344,CAND0158032,1,0.14,2025-11-20
APP0036444,JOB0020598,CAND0182547,0,0.14,2025-06-22
APP0044000,JOB0076046,CAND0151011,0,0.44,2025-04-21
APP0144126,JOB0092074,CAND0035878,0,0.26,2025-10-27
APP0182692,JOB0019568,CAND0073609,1,0.436,2025-05-18
APP0018678,JOB0087810,CAND0075510,0,0.17,2025-06-25
APP0028330,JOB0134918,CAND0173008,1,0.261,2025-10-09
APP0037299,JOB0072331,CAND0109112,0,0.14,2025-11-21
APP0175430,JOB0071351,CAND0149001,0,0.14,2026-01-08
APP0066822,JOB0088458,CAND0047135,0,0.14,2025-10-22
APP0057251,JOB0133694,CAND0156957,0,0.29,2025-06-16
APP0042435,JOB0131235,CAND0026668,0,0.51,2026-01-20
APP0056773,JOB0039449,CAND0129219,0,0.41,2025-11-30
APP0179547,JOB0148653,CAND0112443,0,0.38,2025-08-25
APP0031331,JOB0039254,CAND0011064,0,0.14,2025-08-12
APP0021418,JOB0032040,CAND0095452,1,0.29,2025-08-18
APP0156554,JOB0043243,CAND0155070,0,0.322,2025-05-07
APP0119891,JOB0097924,CAND0191201,1,0.2,2025-07-17
APP0066825,JOB0137033,CAND0034059,0,0.29,2025-11-09
APP0108395,JOB0086025,CAND0115243,1,0.14,2025-11-12
APP0028971,JOB0068507,CAND0134611,0,0.29,2025-09-14
APP0071620,JOB0149995,CAND0044136,1,0.547,2025-12-07
APP0045538,JOB0149437,CAND0067897,0,0.14,2025-12-22
APP0178705,JOB0054819,CAND0148820,0,0.32,2025-08-30
APP0053574,JOB0077412,CAND0021048,0,0.58,2026-01-06
APP0180050,JOB0147390,CAND0107877,0,0.14,2025-03-18
APP0045998,JOB0080024,CAND0171464,0,0.35,2025-08-23
APP0148384,JOB0144467,CAND0039578,0,0.328,2025-09-12
APP0108215,JOB0052962,CAND0142963,1,0.23,2025-09-27
APP0008326,JOB0124139,CAND0096288,1,0.521,2025-12-30
APP0064554,JOB0064842,CAND0112026,0,0.17,2025-03-05
APP0096032,JOB0101485,CAND0008660,0,0.17,2025-06-02
APP0086446,JOB0004602,CAND0076772,0,0.348,2025-06-21
APP0044052,JOB0086805,CAND0088704,0,0.14,2025-11-27
APP0037895,JOB0052356,CAND0101400,0,0.14,2025-11-10
APP0077031,JOB0052758,CAND0128871,0,0.316,2025-07-28
APP0194297,JOB0113427,CAND0136939,0,0.14,2025-05-15
APP0024008,JOB0120418,CAND0106677,0,0.38,2025-11-08
APP0154259,JOB0047689,CAND0107955,0,0.42,2025-09-13
APP0011477,JOB0048826,CAND0007948,0,0.14,2025-12-27
APP0143246,JOB0020458,CAND0005669,0,0.38,2025-04-28
APP0028922,JOB0138465,CAND0173803,0,0.41,2025-05-16
APP0022097,JOB0029777,CAND0081312,0,0.35,2025-02-13
APP0166938,JOB0078007,CAND0095226,0,0.41,2025-07-27
APP0093155,JOB0011837,CAND0046772,0,0.223,2025-05-19
APP0136360,JOB0041255,CAND0159130,0,0.457,2025-04-13
APP0071754,JOB0086675,CAND0032111,0,0.35,2025-03-10
APP0014425,JOB0017022,CAND0063096,0,0.283,2025-04-10
APP0154450,JOB0027651,CAND0128412,0,0.26,2025-07-27
APP0013362,JOB0123436,CAND0030725,1,0.576,2025-05-28
APP0100640,JOB0086587,CAND0021520,0,0.38,2025-03-14
APP0039959,JOB0040286,CAND0168436,1,0.442,2025-08-16
APP0107025,JOB0018734,CAND0044709,1,0.51,2025-10-02
APP0020112,JOB0136835,CAND0163378,1,0.14,2025-03-16
APP0187983,JOB0142476,CAND0177046,0,0.2,2026-01-14
APP0144469,JOB0128406,CAND0099631,0,0.14,2025-05-14
APP0017648,JOB0026334,CAND0079993,0,0.38,2025-04-30
APP0047248,JOB0079254,CAND0045778,1,0.41,2025-08-15
APP0007682,JOB0076016,CAND0017428,1,0.14,2025-07-01
APP0173271,JOB0125352,CAND0005538,0,0.23,2025-03-09
APP0105921,JOB0020713,CAND0123148,1,0.61,2025-06-28
APP0135069,JOB0053225,CAND0149823,1,0.29,2026-01-15
APP0101832,JOB0008278,CAND0088032,0,0.23,2025-05-27
APP0104405,JOB0043111,CAND0005853,1,0.562,2025-08-22
APP0053541,JOB0038020,CAND0037506,0,0.32,2025-04-06
APP0183633,JOB0114675,CAND0021443,0,0.44,2025-11-15
APP0084137,JOB0008761,CAND0036440,0,0.26,2025-07-23
APP0026004,JOB0036702,CAND0074596,0,0.17,2025-09-05
APP0023744,JOB0024727,CAND0087133,1,0.24,2025-07-11
APP0018621,JOB0035642,CAND0116812,0,0.38,2025-05-07
APP0097268,JOB0018408,CAND0120453,0,0.587,2025-03-01
APP0196991,JOB0132931,CAND0026471,0,0.421,2025-07-25
APP0027081,JOB0064346,CAND0051842,0,0.14,2025-10-06
APP0165843,JOB0039523,CAND0006323,0,0.26,2025-03-25
APP0033132,JOB0073220,CAND0030983,1,0.433,2025-05-03
APP0052841,JOB0057036,CAND0178156,0,0.38,2025-08-25
APP0111268,JOB0025852,CAND0015985,0,0.17,2025-09-25
APP0173619,JOB0036813,CAND0019683,0,0.14,2026-01-27
APP0112512,JOB0002001,CAND0042498,1,0.337,2026-01-29
APP0065653,JOB0099350,CAND0188639,1,0.41,2025-09-05
APP0169454,JOB0105866,CAND0071880,0,0.23,2025-02-21
APP0079179,JOB0124370,CAND0102379,0,0.23,2025-05-10
APP0044949,JOB0114562,CAND0126723,1,0.41,2025-06-23
APP0057619,JOB0108920,CAND0090562,0,0.41,2026-02-03
APP0197524,JOB0099405,CAND0067754,1,0.38,2025-09-06
APP0176027,JOB0024170,CAND0074046,0,0.14,2025-10-07
APP0142502,JOB0048278,CAND0049800,1,0.51,2026-01-30
APP0045587,JOB0128619,CAND0181762,0,0.302,2026-02-03
APP0161798,JOB0114963,CAND0069293,1,0.493,2025-07-05
APP0158410,JOB0100502,CAND0150142,0,0.38,2025-03-11
APP0168342,JOB0014657,CAND0016447,0,0.17,2025-12-07
APP0172201,JOB0010503,CAND0052397,0,0.33,2025-07-02
APP0085661,JOB0053156,CAND0165246,0,0.14,2025-04-23
APP0157977,JOB0111940,CAND0147330,0,0.343,2025-12-11
APP0113193,JOB0118927,CAND0068158,0,0.29,2025-04-10
APP0173471,JOB0131856,CAND0081553,1,0.29,2025-03-13
APP0126016,JOB0061331,CAND0143266,1,0.265,2025-11-02
APP0156107,JOB0073078,CAND0037093,0,0.26,2025-08-04
APP0145009,JOB0065865,CAND0064094,0,0.32,2025-10-19
APP0113597,JOB0113441,CAND0080034,0,0.14,2025-09-14
APP0085379,JOB0005591,CAND0052866,0,0.35,2025-05-26
APP0078377,JOB0054062,CAND0094954,0,0.391,2025-07-25
APP0177766,JOB0117714,CAND0197015,0,0.373,2025-10-26
APP0039116,JOB0122052,CAND0117917,0,0.185,2025-07-19
APP0113476,JOB0020511,CAND0047581,1,0.24,2025-11-18
APP0001777,JOB0059464,CAND0010920,0,0.41,2025-09-05
APP0000561,JOB0024698,CAND0035077,0,0.45,2025-04-13
APP0099544,JOB0140981,CAND0143396,1,0.35,2025-09-19
APP0164295,JOB0027587,CAND0102761,0,0.2,2025-04-19
APP0149611,JOB0061354,CAND0059634,0,0.14,2025-11-10
APP0003141,JOB0124976,CAND0035730,0,0.26,2025-09-02
APP0051490,JOB0019841,CAND0050045,0,0.44,2025-02-21
APP0059607,JOB0134928,CAND0101571,0,0.23,2025-02-19
APP0124094,JOB0021017,CAND0105371,0,0.321,2026-01-18
APP0005872,JOB0124232,CAND0088677,0,0.517,2025-06-08
APP0002285,JOB0056669,CAND0063783,0,0.265,2026-01-05
APP0139315,JOB0123482,CAND0125832,1,0.35,2025-10-01
APP0064014,JOB0148725,CAND0070587,0,0.35,2026-01-23
APP0024841,JOB0059541,CAND0114482,0,0.14,2025-08-17
APP0092406,JOB0011223,CAND0048525,0,0.457,2025-12-23
APP0184144,JOB0147122,CAND0038721,0,0.737,2025-07-21
APP0130411,JOB0121416,CAND0040298,1,0.32,2025-08-15
APP0098275,JOB0074438,CAND0106688,0,0.44,2026-02-07
APP0069924,JOB0052723,CAND0148404,0,0.14,2025-04-30
APP0074116,JOB0114693,CAND0114344,0,0.14,2025-04-08
APP0056420,JOB0112125,CAND0002274,1,0.29,2025-04-14
APP0095376,JOB0123730,CAND0111366,1,0.41,2025-10-11
APP0030143,JOB0050309,CAND0009608,0,0.276,2025-02-17
APP0065749,JOB0003519,CAND0068966,0,0.17,2025-12-10
APP0136617,JOB0056224,CAND0042656,0,0.29,2025-05-11
APP0192721,JOB0028229,CAND0062932,1,0.51,2026-01-16
APP0080413,JOB0149142,CAND0152281,1,0.35,2026-02-01
APP0191868,JOB0097226,CAND0064979,1,0.23,2025-06-11
APP0021848,JOB0083718,CAND0155124,1,0.26,2025-02-18
APP0038405,JOB0080510,CAND0097238,1,0.51,2026-01-11
APP0157549,JOB0027404,CAND0164012,0,0.182,2025-08-27
APP0108786,JOB0080621,CAND0066538,0,0.26,2025-08-08
APP0126878,JOB0010655,CAND0111181,1,0.565,2025-04-26
APP0061560,JOB0040040,CAND0150871,0,0.14,2025-11-25
APP0108908,JOB0118851,CAND0155632,0,0.382,2025-03-19
APP0037747,JOB0086348,CAND0097257,0,0.39,2025-07-02
APP0050639,JOB0146263,CAND0163438,1,0.63,2025-11-27
APP0000956,JOB0087888,CAND0034077,1,0.48,2025-08-22
APP0028247,JOB0106208,CAND0017998,1,0.496,2025-06-08
APP0003073,JOB0054330,CAND0013338,0,0.44,2025-08-31
APP0067487,JOB0131498,CAND0133900,0,0.35,2025-11-20
APP0073564,JOB0062501,CAND0064278,0,0.14,2025-03-08
APP0053808,JOB0084656,CAND0117512,0,0.231,2025-04-07
APP0188422,JOB0040389,CAND0152424,1,0.44,2025-03-20
APP0179269,JOB0043661,CAND0191579,1,0.35,2025-02-18
APP0077779,JOB0043963,CAND0193658,0,0.283,2025-07-27
APP0164585,JOB0134312,CAND0033913,0,0.38,2025-10-08
APP0156448,JOB0005657,CAND0094460,0,0.2,2025-07-10
APP0095675,JOB0107438,CAND0060567,0,0.44,2025-12-01
APP0058559,JOB0034024,CAND0167504,0,0.14,2025-10-04
APP0036096,JOB0008935,CAND0179295,0,0.261,2025-08-23
APP0137496,JOB0143968,CAND0079143,0,0.38,2025-12-07
APP0078274,JOB0022173,CAND0004774,1,0.313,2025-07-15
APP0015237,JOB0067567,CAND0112422,0,0.14,2025-03-18
APP0175318,JOB0054012,CAND0131432,0,0.35,2025-04-01
APP0035754,JOB0024889,CAND0023726,0,0.562,2025-02-08
APP0181886,JOB0071243,CAND0113420,0,0.38,2026-01-06
APP0085759,JOB0081525,CAND0148816,0,0.17,2025-04-07
APP0079577,JOB0066059,CAND0166513,0,0.14,2025-05-13
APP0078074,JOB0109040,CAND0167202,1,0.521,2025-05-06
APP0076910,JOB0050377,CAND0120494,1,0.463,2025-11-13
APP0198215,JOB0008858,CAND0100818,1,0.14,2025-08-07
APP0082255,JOB0095790,CAND0065955,0,0.14,2025-10-19
APP0109475,JOB0035844,CAND0186236,0,0.39,2025-09-28
APP0121620,JOB0003824,CAND0120418,0,0.2,2025-08-29
APP0077132,JOB0127282,CAND0119350,0,0.26,2025-10-22
APP0081264,JOB0063836,CAND0021353,0,0.44,2025-11-10
APP0106495,JOB0099506,CAND0115242,1,0.38,2025-10-05
APP0195420,JOB0016000,CAND0097781,0,0.2,2025-10-24
APP0188975,JOB0033801,CAND0183474,0,0.44,2025-08-21
APP0112526,JOB0123617,CAND0069057,1,0.41,2025-03-09
APP0084238,JOB0040924,CAND0085892,0,0.19,2025-12-16
APP0191232,JOB0056039,CAND0161236,0,0.26,2025-11-22
APP0148123,JOB0045456,CAND0119633,0,0.35,2026-01-26
APP0132169,JOB0119197,CAND0123787,0,0.24,2025-11-08
APP0173870,JOB0101284,CAND0021804,0,0.14,2025-02-19
APP0199877,JOB0058177,CAND0094172,0,0.41,2025-02-27
APP0033639,JOB0128393,CAND0170366,1,0.26,2025-12-30
APP0088431,JOB0033268,CAND0015481,0,0.381,2025-12-22
APP0168735,JOB0148339,CAND0087163,0,0.48,2026-01-09
APP0001070,JOB0046730,CAND0014846,0,0.23,2025-12-26
APP0122365,JOB0052253,CAND0091509,0,0.35,2025-07-01
APP0137098,JOB0089972,CAND0122782,0,0.511,2025-06-26
APP0042197,JOB0045497,CAND0084072,0,0.14,2025-09-07
APP0028368,JOB0013571,CAND0019556,0,0.14,2025-02-09
APP0150702,JOB0052609,CAND0139577,0,0.35,2025-10-29
APP0161169,JOB0147186,CAND0135120,0,0.17,2026-01-26
APP0054212,JOB0022650,CAND0182105,0,0.14,2025-08-16
APP0188245,JOB0112652,CAND0020263,0,0.38,2026-01-05
APP0063708,JOB0100277,CAND0155680,0,0.26,2025-09-03
APP0165123,JOB0097811,CAND0078423,0,0.265,2025-09-21
APP0022759,JOB0071924,CAND0071102,0,0.38,2025-07-13
APP0002853,JOB0125622,CAND0079334,0,0.392,2025-02-07
APP0109747,JOB0080086,CAND0187365,0,0.406,2026-01-12
APP0110653,JOB0058709,CAND0060264,0,0.14,2025-06-13
APP0094908,JOB0028689,CAND0145634,0,0.307,2025-12-10
APP0017188,JOB0043159,CAND0107750,0,0.433,2025-04-30
APP0043713,JOB0083279,CAND0091268,0,0.29,2025-04-25
APP0048759,JOB0115009,CAND0007034,0,0.39,2025-07-16
APP0070430,JOB0068707,CAND0101721,0,0.14,2025-11-25
APP0032042,JOB0058029,CAND0129243,0,0.265,2026-02-05
APP0186664,JOB0115487,CAND0123844,1,0.42,2025-06-09
APP0071824,JOB0032884,CAND0186531,0,0.17,2025-05-28
APP0166212,JOB0082161,CAND0014038,1,0.43,2025-08-22
APP0069459,JOB0073960,CAND0135054,0,0.433,2025-05-03
APP0186091,JOB0096781,CAND0075859,0,0.486,2025-12-26
APP0079483,JOB0045656,CAND0048676,0,0.14,2025-10-18
APP0157631,JOB0119489,CAND0134483,1,0.38,2025-09-09
APP0045156,JOB0023340,CAND0132663,0,0.23,2025-03-07
APP0118042,JOB0118517,CAND0146979,0,0.44,2025-10-15
APP0197064,JOB0072006,CAND0015041,0,0.14,2025-05-06
APP0036459,JOB0062897,CAND0000352,0,0.14,2025-09-13
APP0042376,JOB0054125,CAND0148306,1,0.14,2025-03-17
APP0056413,JOB0010207,CAND0114827,0,0.14,2025-08-01
APP0077976,JOB0113031,CAND0087153,0,0.14,2025-08-31
APP0068435,JOB0041213,CAND0143461,0,0.41,2025-05-26
